"Country or Area","Year","Value","Value Footnotes"
"Netherlands","2003","125000000",""
"Netherlands","2002","244000000",""
"Netherlands","2001","184000000",""
"Netherlands","2000","123000000",""
"Netherlands","1999","281000000",""
"Netherlands","1998","271000000",""
"Netherlands","1997","126000000",""
"Netherlands","1996","205000000",""
"Netherlands","1995","84000000",""
"Netherlands","1994","211000000",""
"Netherlands","1993","144000000",""
"Netherlands","1992","241000000",""
"Netherlands","1991","324000000",""
"Netherlands","1990","276000000",""
"Netherlands","1989","709000000",""
"Netherlands","1988","383000000",""
"Netherlands","1987","632000000",""
"Netherlands","1986","815000000",""
"Netherlands","1985","901000000",""
"Netherlands","1984","1203000000",""
"Netherlands","1983","1361000000",""
"Netherlands","1982","1248000000",""
"Netherlands","1981","762000000",""
"Netherlands","1980","626000000",""
"Netherlands","1979","780000000",""
"Netherlands","1978","704000000",""
"Netherlands","1977","579000000",""
"Netherlands","1976","266000000",""
"Netherlands","1975","96000000",""
"Netherlands","1974","40000000",""
"Netherlands","1973","21000000",""
"Netherlands","1972","656000000",""
"Netherlands","1971","689000000",""
"Netherlands","1970","690000000",""
"Netherlands","1969","549000000",""
"Netherlands","1968","266000000",""
"Netherlands","1967","731000000",""
"Netherlands","1966","189000000",""
"Netherlands","1965","745000000",""
"Netherlands","1964","910000000",""
"Netherlands","1963","711000000",""
"Netherlands","1962","368000000",""
"Netherlands","1961","306000000",""
"Netherlands","1960","294000000",""
"New Zealand","2015","90000000",""
"New Zealand","2014","84000000",""
"New Zealand","2013","26000000",""
"New Zealand","2012","30000000",""
"New Zealand","2011","28000000",""
"New Zealand","2010","58000000",""
"New Zealand","2009","56000000",""
"New Zealand","2008","2000000",""
"New Zealand","2007","81000000",""
"New Zealand","2006","5000000",""
"New Zealand","2005","10000000",""
"New Zealand","2004","49000000",""
"New Zealand","2003","107000000",""
"New Zealand","2002","17000000",""
"New Zealand","2001","45000000",""
"New Zealand","1999","304000000",""
"New Zealand","1998","15000000",""
"New Zealand","1997","309000000",""
"New Zealand","1996","7000000",""
"New Zealand","1995","7000000",""
"New Zealand","1994","16000000",""
"New Zealand","1993","36000000",""
"New Zealand","1992","55000000",""
"New Zealand","1991","42000000",""
"New Zealand","1990","23000000",""
"New Zealand","1989","26000000",""
"New Zealand","1988","59000000",""
"New Zealand","1987","5000000",""
"New Zealand","1986","29000000",""
"New Zealand","1985","9000000",""
"New Zealand","1984","41000000",""
"New Zealand","1983","100000000",""
"New Zealand","1982","62000000",""
"New Zealand","1981","31000000",""
"New Zealand","1977","34000000",""
"New Zealand","1976","7000000",""
"New Zealand","1975","48000000",""
"New Zealand","1974","7000000",""
"New Zealand","1973","19000000",""
"New Zealand","1972","20000000",""
"New Zealand","1971","133000000",""
"New Zealand","1970","168000000",""
"New Zealand","1968","56000000",""
"New Zealand","1967","4000000",""
"New Zealand","1966","407000000",""
"New Zealand","1965","10000000",""
"New Zealand","1963","5000000",""
"New Zealand","1962","8000000",""
"New Zealand","1961","111000000",""
"New Zealand","1960","119000000",""
"Nicaragua","2016","86000000",""
"Nicaragua","2015","15000000",""
"Nicaragua","2014","13000000",""
"Nicaragua","2009","14000000",""
"Nicaragua","2007","14000000",""
"Nicaragua","1991","1000000",""
"Nicaragua","1990","102000000",""
"Nicaragua","1989","34000000",""
"Nicaragua","1988","63000000",""
"Nicaragua","1987","226000000",""
"Nicaragua","1986","98000000",""
"Nicaragua","1985","87000000",""
"Nicaragua","1984","182000000",""
"Nicaragua","1983","47000000",""
"Nicaragua","1982","67000000",""
"Nicaragua","1981","41000000",""
"Nicaragua","1978","13000000",""
"Nicaragua","1977","19000000",""
"Nicaragua","1976","7000000",""
"Nicaragua","1973","12000000",""
"Nicaragua","1972","5000000",""
"Nicaragua","1971","5000000",""
"Nicaragua","1966","2000000",""
"Nicaragua","1965","0","2"
"Nicaragua","1964","0","2"
"Nicaragua","1963","8000000",""
"Nicaragua","1962","6000000",""
"Nicaragua","1961","8000000",""
"Nicaragua","1960","2000000",""
"Niger","2015","9000000",""
"Niger","2014","4000000",""
"Niger","2013","13000000",""
"Niger","2011","0","2"
"Niger","2010","0","2"
"Niger","2009","1000000",""
"Niger","2008","8000000",""
"Niger","2003","5000000",""
"Niger","1997","3000000",""
"Niger","1991","7000000",""
"Niger","1986","3000000",""
"Niger","1984","3000000",""
"Niger","1983","13000000",""
"Niger","1982","6000000",""
"Niger","1980","7000000",""
"Niger","1979","57000000",""
"Niger","1978","1000000",""
"Niger","1971","12000000",""
"Niger","1970","1000000",""
"Niger","1969","2000000",""
"Niger","1965","1000000",""
"Niger","1964","1000000",""
"Niger","1961","1000000",""
"Niger","1960","1000000",""
"Nigeria","2017","26000000",""
"Nigeria","2016","76000000",""
"Nigeria","2015","186000000",""
"Nigeria","2014","218000000",""
"Nigeria","2013","30000000",""
"Nigeria","2012","30000000",""
"Nigeria","2011","62000000",""
"Nigeria","2010","188000000",""
"Nigeria","2009","65000000",""
"Nigeria","2008","33000000",""
"Nigeria","2007","60000000",""
"Nigeria","2006","15000000",""
"Nigeria","2004","11000000",""
"Nigeria","2003","62000000",""
"Nigeria","2002","6000000",""
"Nigeria","2001","9000000",""
"Nigeria","2000","36000000",""
"Nigeria","1997","1000000",""
"Nigeria","1996","15000000",""
"Nigeria","1995","2000000",""
"Nigeria","1994","95000000",""
"Nigeria","1993","41000000",""
"Nigeria","1992","59000000",""
"Nigeria","1991","3000000",""
"Nigeria","1990","18000000",""
"Nigeria","1989","15000000",""
"Nigeria","1988","62000000",""
"Nigeria","1987","115000000",""
"Nigeria","1986","216000000",""
"Nigeria","1985","576000000",""
"Nigeria","1984","359000000",""
"Nigeria","1983","50000000",""
"Nigeria","1982","626000000",""
"Nigeria","1981","293000000",""
"Nigeria","1980","503000000",""
"Nigeria","1979","87000000",""
"Nigeria","1978","136000000",""
"Nigeria","1977","68000000",""
"Nigeria","1976","104000000",""
"Nigeria","1975","439000000",""
"Nigeria","1974","24000000",""
"Nigeria","1973","7000000",""
"Nigeria","1972","113000000",""
"Nigeria","1971","12000000",""
"Nigeria","1970","14000000",""
"Nigeria","1969","39000000",""
"Nigeria","1968","46000000",""
"Nigeria","1967","45000000",""
"Nigeria","1966","99000000",""
"Nigeria","1965","114000000",""
"Nigeria","1964","2000000",""
"Nigeria","1963","9000000",""
"Nigeria","1962","8000000",""
"Nigeria","1961","1000000",""
"North America","2017","842000000",""
"North America","2016","724000000",""
"North America","2015","949000000",""
"North America","2014","897000000",""
"North America","2013","989000000",""
"North America","2012","1401000000",""
"North America","2011","1339000000",""
"North America","2010","1329000000",""
"North America","2009","1069000000",""
"North America","2008","1358000000",""
"North America","2007","1275000000",""
"North America","2006","748000000",""
"North America","2005","647000000",""
"North America","2004","915000000",""
"North America","2003","745000000",""
"North America","2002","935000000",""
"North America","2001","1031000000",""
"North America","2000","903000000",""
"North America","1999","418000000",""
"North America","1998","393000000",""
"North America","1997","950000000",""
"North America","1996","1011000000",""
"North America","1995","1199000000",""
"North America","1994","1464000000",""
"North America","1993","1189000000",""
"North America","1992","961000000",""
"North America","1991","1271000000",""
"North America","1990","517000000",""
"North America","1989","1852000000",""
"North America","1988","2530000000",""
"North America","1987","2780000000",""
"North America","1986","1231000000",""
"North America","1985","1503000000",""
"North America","1984","1007000000",""
"North America","1983","1060000000",""
"North America","1982","472000000",""
"North America","1981","903000000",""
"North America","1980","767000000",""
"North America","1979","438000000",""
"North America","1978","493000000",""
"North America","1977","365000000",""
"North America","1976","477000000",""
"North America","1975","568000000",""
"North America","1974","790000000",""
"North America","1973","746000000",""
"North America","1972","1063000000",""
"North America","1971","994000000",""
"North America","1970","657000000",""
"North America","1969","574000000",""
"North America","1968","394000000",""
"North America","1967","327000000",""
"North America","1966","382000000",""
"North America","1965","717000000",""
"North America","1964","1054000000",""
"North America","1963","1335000000",""
"North America","1962","1495000000",""
"North America","1961","1814000000",""
"North America","1960","390000000",""
"Norway","2017","361000000",""
"Norway","2016","151000000",""
"Norway","2015","153000000",""
"Norway","2014","21000000",""
"Norway","2013","62000000",""
"Norway","2012","149000000",""
"Norway","2011","614000000",""
"Norway","2010","159000000",""
"Norway","2009","588000000",""
"Norway","2008","624000000",""
"Norway","2007","591000000",""
"Norway","2006","554000000",""
"Norway","2005","14000000",""
"Norway","2004","6000000",""
"Norway","2003","14000000",""
"Norway","2002","90000000",""
"Norway","2001","99000000",""
"Norway","2000","229000000",""
"Norway","1999","155000000",""
"Norway","1998","152000000",""
"Norway","1997","159000000",""
"Norway","1996","152000000",""
"Norway","1995","79000000",""
"Norway","1994","94000000",""
"Norway","1993","181000000",""
"Norway","1992","254000000",""
"Norway","1991","322000000",""
"Norway","1990","369000000",""
"Norway","1989","667000000",""
"Norway","1988","308000000",""
"Norway","1987","198000000",""
"Norway","1986","141000000",""
"Norway","1985","122000000",""
"Norway","1984","337000000",""
"Norway","1983","441000000",""
"Norway","1982","457000000",""
"Norway","1981","435000000",""
"Norway","1980","251000000",""
"Norway","1979","44000000",""
"Norway","1978","24000000",""
"Norway","1977","27000000",""
"Norway","1976","35000000",""
"Norway","1975","49000000",""
"Norway","1974","55000000",""
"Norway","1973","63000000",""
"Norway","1972","68000000",""
"Norway","1971","86000000",""
"Norway","1970","145000000",""
"Norway","1969","518000000",""
"Norway","1968","280000000",""
"Norway","1967","686000000",""
"Norway","1966","766000000",""
"Norway","1965","371000000",""
"Norway","1964","260000000",""
"Norway","1963","227000000",""
"Norway","1962","86000000",""
"Norway","1961","103000000",""
"Norway","1960","145000000",""
"OECD members","2017","8216000000",""
"OECD members","2016","7134000000",""
"OECD members","2015","7393000000",""
"OECD members","2014","6896000000",""
"OECD members","2013","4983000000",""
"OECD members","2012","8146000000",""
"OECD members","2011","8802000000",""
"OECD members","2010","9363000000",""
"OECD members","2009","9139000000",""
"OECD members","2008","10128000000",""
"OECD members","2007","13037000000",""
"OECD members","2006","11092000000",""
"OECD members","2005","7736000000",""
"OECD members","2004","8066000000",""
"OECD members","2003","8714000000",""
"OECD members","2002","6798000000",""
"OECD members","2001","7991000000",""
"OECD members","2000","8852000000",""
"OECD members","1999","11471000000",""
"OECD members","1998","13423000000",""
"OECD members","1997","9746000000",""
"OECD members","1996","9957000000",""
"OECD members","1995","10410000000",""
"OECD members","1994","11504000000",""
"OECD members","1993","13370000000",""
"OECD members","1992","14448000000",""
"OECD members","1991","14081000000",""
"OECD members","1990","11024000000",""
"OECD members","1989","14271000000",""
"OECD members","1988","15213000000",""
"OECD members","1987","13350000000",""
"OECD members","1986","11947000000",""
"OECD members","1985","10334000000",""
"OECD members","1984","11021000000",""
"OECD members","1983","11533000000",""
"OECD members","1982","11852000000",""
"OECD members","1981","13487000000",""
"OECD members","1980","12463000000",""
"OECD members","1979","11056000000",""
"OECD members","1978","13019000000",""
"OECD members","1977","10537000000",""
"OECD members","1976","12892000000",""
"OECD members","1975","14167000000",""
"OECD members","1974","12543000000",""
"OECD members","1973","12319000000",""
"OECD members","1972","11430000000",""
"OECD members","1971","13317000000",""
"OECD members","1970","9596000000",""
"OECD members","1969","12752000000",""
"OECD members","1968","10093000000",""
"OECD members","1967","9930000000",""
"OECD members","1966","10745000000",""
"OECD members","1965","14346000000",""
"OECD members","1964","17262000000",""
"OECD members","1963","11717000000",""
"OECD members","1962","8760000000",""
"OECD members","1961","8662000000",""
"OECD members","1960","8803000000",""
"Oman","2017","783000000",""
"Oman","2016","415000000",""
"Oman","2015","122000000",""
"Oman","2014","736000000",""
"Oman","2013","490000000",""
